

loss 54.915435791015625:  86% 150478/174001 [15:39:05<2:26:30,  2.68it/s]
loss 72.78682708740234:  86% 150478/174001 [15:39:06<2:26:30,  2.68it/s] 
loss 72.78682708740234:  86% 150479/174001 [15:39:06<2:26:24,  2.68it/s]
loss 86.65861511230469:  86% 150479/174001 [15:39:06<2:26:24,  2.68it/s]
loss 86.65861511230469:  86% 150480/174001 [15:39:06<2:26:39,  2.67it/s]
loss 71.5597915649414:  86% 150480/174001 [15:39:06<2:26:39,  2.67it/s] 
loss 71.5597915649414:  86% 150481/174001 [15:39:06<2:26:19,  2.68it/s]
loss 121.0883560180664:  86% 150481/174001 [15:39:07<2:26:19,  2.68it/s]
loss 121.0883560180664:  86% 150482/174001 [15:39:07<2:26:21,  2.68it/s]
loss 139.93304443359375:  86% 150482/174001 [15:39:07<2:26:21,  2.68it/s]
loss 139.93304443359375:  86% 150483/174001 [15:39:07<2:26:17,  2.68it/s]
loss 67.39012908935547:  86% 150483/174001 [15:39:08<2:26:17,  2.68it/s] 
loss 67.39012908935547:  86% 150484/174001 [15:39:08<2:26:04,  2.68it/s]
loss 109.28043365478516:  86% 150484/174001 [15:39:08<2:26:04,  2.68it/s]
loss 109.28043365478516:  86% 150485/174001 [15:39:08<2:26:10,  2.68it/s]
loss 54.9079475402832:  86% 150485/174001 [15:39:08<2:26:10,  2.68it/s]  
loss 54.9079475402832:  86% 150486/174001 [15:39:08<2:26:46,  2.67it/s]
loss 287.6591491699219:  86% 150486/174001 [15:39:09<2:26:46,  2.67it/s]
loss 287.6591491699219:  86% 150487/174001 [15:39:09<2:26:29,  2.68it/s]
loss 68.32453155517578:  86% 150487/174001 [15:39:09<2:26:29,  2.68it/s]
loss 68.32453155517578:  86% 150488/174001 [15:39:09<2:26:08,  2.68it/s]
loss 205.79153442382812:  86% 150488/174001 [15:39:09<2:26:08,  2.68it/s]
loss 205.79153442382812:  86% 150489/174001 [15:39:09<2:26:15,  2.68it/s]
loss 240.1191864013672:  86% 150489/174001 [15:39:10<2:26:15,  2.68it/s] 
loss 240.1191864013672:  86% 150490/174001 [15:39:10<2:26:08,  2.68it/s]
loss 87.86278533935547:  86% 150490/174001 [15:39:10<2:26:08,  2.68it/s]
loss 87.86278533935547:  86% 150491/174001 [15:39:10<2:26:48,  2.67it/s]
loss 73.24070739746094:  86% 150491/174001 [15:39:11<2:26:48,  2.67it/s]
loss 73.24070739746094:  86% 150492/174001 [15:39:11<2:26:17,  2.68it/s]
loss 145.4085693359375:  86% 150492/174001 [15:39:11<2:26:17,  2.68it/s]
loss 145.4085693359375:  86% 150493/174001 [15:39:11<2:26:17,  2.68it/s]
loss 122.51497650146484:  86% 150493/174001 [15:39:11<2:26:17,  2.68it/s]
loss 122.51497650146484:  86% 150494/174001 [15:39:11<2:26:25,  2.68it/s]
loss 193.0642852783203:  86% 150494/174001 [15:39:12<2:26:25,  2.68it/s] 
loss 193.0642852783203:  86% 150495/174001 [15:39:12<2:26:36,  2.67it/s]
loss 50.84980010986328:  86% 150495/174001 [15:39:12<2:26:36,  2.67it/s]
loss 50.84980010986328:  86% 150496/174001 [15:39:12<2:26:50,  2.67it/s]
loss 105.84550476074219:  86% 150496/174001 [15:39:12<2:26:50,  2.67it/s]
loss 105.84550476074219:  86% 150497/174001 [15:39:12<2:27:09,  2.66it/s]
loss 101.33275604248047:  86% 150497/174001 [15:39:13<2:27:09,  2.66it/s]
loss 101.33275604248047:  86% 150498/174001 [15:39:13<2:26:53,  2.67it/s]
loss 60.780372619628906:  86% 150498/174001 [15:39:13<2:26:53,  2.67it/s]
loss 60.780372619628906:  86% 150499/174001 [15:39:13<2:26:49,  2.67it/s]
loss 113.19102478027344:  86% 150499/174001 [15:39:14<2:26:49,  2.67it/s]
loss 113.19102478027344:  86% 150500/174001 [15:39:14<2:26:19,  2.68it/s]
loss 132.78443908691406:  86% 150500/174001 [15:39:14<2:26:19,  2.68it/s]
loss 132.78443908691406:  86% 150501/174001 [15:39:14<2:26:16,  2.68it/s]
loss 125.80220031738281:  86% 150501/174001 [15:39:14<2:26:16,  2.68it/s]
loss 125.80220031738281:  86% 150502/174001 [15:39:14<2:27:09,  2.66it/s]
loss 86.692626953125:  86% 150502/174001 [15:39:15<2:27:09,  2.66it/s]   
loss 86.692626953125:  86% 150503/174001 [15:39:15<2:26:33,  2.67it/s]
loss 67.7056655883789:  86% 150503/174001 [15:39:15<2:26:33,  2.67it/s]
loss 67.7056655883789:  86% 150504/174001 [15:39:15<2:26:08,  2.68it/s]
loss 78.00863647460938:  86% 150504/174001 [15:39:15<2:26:08,  2.68it/s]
loss 78.00863647460938:  86% 150505/174001 [15:39:15<2:26:16,  2.68it/s]
loss 76.9755630493164:  86% 150505/174001 [15:39:16<2:26:16,  2.68it/s] 
loss 76.9755630493164:  86% 150506/174001 [15:39:16<2:26:14,  2.68it/s]
loss 77.34866333007812:  86% 150506/174001 [15:39:16<2:26:14,  2.68it/s]
loss 77.34866333007812:  86% 150507/174001 [15:39:16<2:26:31,  2.67it/s]
loss 70.92744445800781:  86% 150507/174001 [15:39:17<2:26:31,  2.67it/s]
loss 70.92744445800781:  86% 150508/174001 [15:39:17<2:26:12,  2.68it/s]
loss 114.30388641357422:  86% 150508/174001 [15:39:17<2:26:12,  2.68it/s]
loss 114.30388641357422:  86% 150509/174001 [15:39:17<2:26:05,  2.68it/s]
loss 51.92765808105469:  86% 150509/174001 [15:39:17<2:26:05,  2.68it/s] 
loss 51.92765808105469:  86% 150510/174001 [15:39:17<2:26:15,  2.68it/s]
loss 59.435302734375:  86% 150510/174001 [15:39:18<2:26:15,  2.68it/s]  
loss 59.435302734375:  87% 150511/174001 [15:39:18<2:26:02,  2.68it/s]
loss 47.673152923583984:  87% 150511/174001 [15:39:18<2:26:02,  2.68it/s]
loss 47.673152923583984:  87% 150512/174001 [15:39:18<2:26:01,  2.68it/s]
loss 166.6372833251953:  87% 150512/174001 [15:39:18<2:26:01,  2.68it/s] 
loss 166.6372833251953:  87% 150513/174001 [15:39:18<2:26:06,  2.68it/s]
loss 80.28070068359375:  87% 150513/174001 [15:39:19<2:26:06,  2.68it/s]
loss 80.28070068359375:  87% 150514/174001 [15:39:19<2:26:24,  2.67it/s]
loss 84.54737854003906:  87% 150514/174001 [15:39:19<2:26:24,  2.67it/s]
loss 84.54737854003906:  87% 150515/174001 [15:39:19<2:26:01,  2.68it/s]
loss 54.33831787109375:  87% 150515/174001 [15:39:20<2:26:01,  2.68it/s]
loss 54.33831787109375:  87% 150516/174001 [15:39:20<2:25:56,  2.68it/s]
loss 100.76934051513672:  87% 150516/174001 [15:39:20<2:25:56,  2.68it/s]
loss 100.76934051513672:  87% 150517/174001 [15:39:20<2:25:58,  2.68it/s]
loss 99.25870513916016:  87% 150517/174001 [15:39:20<2:25:58,  2.68it/s] 
loss 99.25870513916016:  87% 150518/174001 [15:39:20<2:26:46,  2.67it/s]
loss 105.69860076904297:  87% 150518/174001 [15:39:21<2:26:46,  2.67it/s]
loss 105.69860076904297:  87% 150519/174001 [15:39:21<2:26:17,  2.68it/s]
loss 109.45086669921875:  87% 150519/174001 [15:39:21<2:26:17,  2.68it/s]
loss 109.45086669921875:  87% 150520/174001 [15:39:21<2:26:42,  2.67it/s]
loss 106.36573791503906:  87% 150520/174001 [15:39:21<2:26:42,  2.67it/s]
loss 106.36573791503906:  87% 150521/174001 [15:39:21<2:26:30,  2.67it/s]
loss 69.13838958740234:  87% 150521/174001 [15:39:22<2:26:30,  2.67it/s] 
loss 69.13838958740234:  87% 150522/174001 [15:39:22<2:26:32,  2.67it/s]
loss 72.58602905273438:  87% 150522/174001 [15:39:22<2:26:32,  2.67it/s]
loss 72.58602905273438:  87% 150523/174001 [15:39:22<2:26:36,  2.67it/s]
loss 69.7049331665039:  87% 150523/174001 [15:39:23<2:26:36,  2.67it/s] 
loss 69.7049331665039:  87% 150524/174001 [15:39:23<2:26:38,  2.67it/s]
loss 89.93302917480469:  87% 150524/174001 [15:39:23<2:26:38,  2.67it/s]
loss 89.93302917480469:  87% 150525/174001 [15:39:23<2:26:23,  2.67it/s]
loss 65.19627380371094:  87% 150525/174001 [15:39:23<2:26:23,  2.67it/s]
loss 65.19627380371094:  87% 150526/174001 [15:39:23<2:26:16,  2.67it/s]
loss 159.0513458251953:  87% 150526/174001 [15:39:24<2:26:16,  2.67it/s]
loss 159.0513458251953:  87% 150527/174001 [15:39:24<2:25:58,  2.68it/s]
loss 1012.327880859375:  87% 150527/174001 [15:39:24<2:25:58,  2.68it/s]
loss 1012.327880859375:  87% 150528/174001 [15:39:24<2:26:04,  2.68it/s]
loss 132.53663635253906:  87% 150528/174001 [15:39:24<2:26:04,  2.68it/s]
loss 132.53663635253906:  87% 150529/174001 [15:39:24<2:26:35,  2.67it/s]
loss 66.94068908691406:  87% 150529/174001 [15:39:25<2:26:35,  2.67it/s] 
loss 66.94068908691406:  87% 150530/174001 [15:39:25<2:26:37,  2.67it/s]
loss 92.82858276367188:  87% 150530/174001 [15:39:25<2:26:37,  2.67it/s]
loss 92.82858276367188:  87% 150531/174001 [15:39:25<2:26:07,  2.68it/s]
loss 98.78218078613281:  87% 150531/174001 [15:39:26<2:26:07,  2.68it/s]
loss 98.78218078613281:  87% 150532/174001 [15:39:26<2:26:12,  2.68it/s]
loss 96.80706787109375:  87% 150532/174001 [15:39:26<2:26:12,  2.68it/s]
loss 96.80706787109375:  87% 150533/174001 [15:39:26<2:26:00,  2.68it/s]
loss 171.52154541015625:  87% 150533/174001 [15:39:26<2:26:00,  2.68it/s]
loss 171.52154541015625:  87% 150534/174001 [15:39:26<2:26:25,  2.67it/s]
loss 65.45610046386719:  87% 150534/174001 [15:39:27<2:26:25,  2.67it/s] 
loss 65.45610046386719:  87% 150535/174001 [15:39:27<2:26:03,  2.68it/s]
loss 77.13075256347656:  87% 150535/174001 [15:39:27<2:26:03,  2.68it/s]
loss 77.13075256347656:  87% 150536/174001 [15:39:27<2:25:57,  2.68it/s]
loss 88.11478424072266:  87% 150536/174001 [15:39:27<2:25:57,  2.68it/s]
loss 88.11478424072266:  87% 150537/174001 [15:39:27<2:25:56,  2.68it/s]
loss 77.97537994384766:  87% 150537/174001 [15:39:28<2:25:56,  2.68it/s]
loss 77.97537994384766:  87% 150538/174001 [15:39:28<2:25:55,  2.68it/s]
loss 134.25234985351562:  87% 150538/174001 [15:39:28<2:25:55,  2.68it/s]
loss 134.25234985351562:  87% 150539/174001 [15:39:28<2:26:20,  2.67it/s]
loss 77.57332611083984:  87% 150539/174001 [15:39:29<2:26:20,  2.67it/s] 
loss 77.57332611083984:  87% 150540/174001 [15:39:29<2:26:12,  2.67it/s]
loss 140.520751953125:  87% 150540/174001 [15:39:29<2:26:12,  2.67it/s] 
loss 140.520751953125:  87% 150541/174001 [15:39:29<2:26:16,  2.67it/s]
loss 177.62469482421875:  87% 150541/174001 [15:39:29<2:26:16,  2.67it/s]
loss 177.62469482421875:  87% 150542/174001 [15:39:29<2:25:55,  2.68it/s]
loss 136.2299041748047:  87% 150542/174001 [15:39:30<2:25:55,  2.68it/s] 
loss 136.2299041748047:  87% 150543/174001 [15:39:30<2:25:41,  2.68it/s]
loss 145.1674041748047:  87% 150543/174001 [15:39:30<2:25:41,  2.68it/s]
loss 145.1674041748047:  87% 150544/174001 [15:39:30<2:25:46,  2.68it/s]
loss 125.22608947753906:  87% 150544/174001 [15:39:30<2:25:46,  2.68it/s]
loss 125.22608947753906:  87% 150545/174001 [15:39:30<2:26:21,  2.67it/s]
loss 130.7659454345703:  87% 150545/174001 [15:39:31<2:26:21,  2.67it/s] 
loss 130.7659454345703:  87% 150546/174001 [15:39:31<2:26:00,  2.68it/s]
loss 99.2511978149414:  87% 150546/174001 [15:39:31<2:26:00,  2.68it/s] 
loss 99.2511978149414:  87% 150547/174001 [15:39:31<2:25:44,  2.68it/s]
loss 92.89354705810547:  87% 150547/174001 [15:39:32<2:25:44,  2.68it/s]
loss 92.89354705810547:  87% 150548/174001 [15:39:32<2:25:54,  2.68it/s]
loss 128.30007934570312:  87% 150548/174001 [15:39:32<2:25:54,  2.68it/s]
loss 128.30007934570312:  87% 150549/174001 [15:39:32<2:25:50,  2.68it/s]
loss 89.8406982421875:  87% 150549/174001 [15:39:32<2:25:50,  2.68it/s]  
loss 89.8406982421875:  87% 150550/174001 [15:39:32<2:26:12,  2.67it/s]
loss 181.0766143798828:  87% 150550/174001 [15:39:33<2:26:12,  2.67it/s]
loss 181.0766143798828:  87% 150551/174001 [15:39:33<2:25:57,  2.68it/s]
loss 97.27569580078125:  87% 150551/174001 [15:39:33<2:25:57,  2.68it/s]
loss 97.27569580078125:  87% 150552/174001 [15:39:33<2:26:01,  2.68it/s]
loss 107.21998596191406:  87% 150552/174001 [15:39:33<2:26:01,  2.68it/s]
loss 107.21998596191406:  87% 150553/174001 [15:39:33<2:25:55,  2.68it/s]
loss 93.34332275390625:  87% 150553/174001 [15:39:34<2:25:55,  2.68it/s] 
loss 93.34332275390625:  87% 150554/174001 [15:39:34<2:25:41,  2.68it/s]
loss 83.49481964111328:  87% 150554/174001 [15:39:34<2:25:41,  2.68it/s]
loss 83.49481964111328:  87% 150555/174001 [15:39:34<2:25:54,  2.68it/s]
loss 62.556827545166016:  87% 150555/174001 [15:39:35<2:25:54,  2.68it/s]
loss 62.556827545166016:  87% 150556/174001 [15:39:35<2:25:47,  2.68it/s]
loss 79.21177673339844:  87% 150556/174001 [15:39:35<2:25:47,  2.68it/s] 
loss 79.21177673339844:  87% 150557/174001 [15:39:35<2:26:05,  2.67it/s]
loss 86.13902282714844:  87% 150557/174001 [15:39:35<2:26:05,  2.67it/s]
loss 86.13902282714844:  87% 150558/174001 [15:39:35<2:25:36,  2.68it/s]
loss 120.32574462890625:  87% 150558/174001 [15:39:36<2:25:36,  2.68it/s]
loss 120.32574462890625:  87% 150559/174001 [15:39:36<2:25:49,  2.68it/s]
loss 79.53275299072266:  87% 150559/174001 [15:39:36<2:25:49,  2.68it/s] 
loss 79.53275299072266:  87% 150560/174001 [15:39:36<2:25:53,  2.68it/s]
loss 118.59672546386719:  87% 150560/174001 [15:39:36<2:25:53,  2.68it/s]
loss 118.59672546386719:  87% 150561/174001 [15:39:36<2:26:41,  2.66it/s]
loss 66.13188934326172:  87% 150561/174001 [15:39:37<2:26:41,  2.66it/s] 
loss 66.13188934326172:  87% 150562/174001 [15:39:37<2:26:06,  2.67it/s]
loss 51.94748306274414:  87% 150562/174001 [15:39:37<2:26:06,  2.67it/s]
loss 51.94748306274414:  87% 150563/174001 [15:39:37<2:26:01,  2.68it/s]
loss 70.99089813232422:  87% 150563/174001 [15:39:38<2:26:01,  2.68it/s]
loss 70.99089813232422:  87% 150564/174001 [15:39:38<2:25:57,  2.68it/s]
loss 201.7078094482422:  87% 150564/174001 [15:39:38<2:25:57,  2.68it/s]
loss 201.7078094482422:  87% 150565/174001 [15:39:38<2:25:50,  2.68it/s]
loss 76.83512115478516:  87% 150565/174001 [15:39:38<2:25:50,  2.68it/s]
loss 76.83512115478516:  87% 150566/174001 [15:39:38<2:26:03,  2.67it/s]
loss 53.492435455322266:  87% 150566/174001 [15:39:39<2:26:03,  2.67it/s]
loss 53.492435455322266:  87% 150567/174001 [15:39:39<2:26:05,  2.67it/s]
loss 91.71875:  87% 150567/174001 [15:39:39<2:26:05,  2.67it/s]          
loss 91.71875:  87% 150568/174001 [15:39:39<2:25:53,  2.68it/s]
loss 127.27631378173828:  87% 150568/174001 [15:39:39<2:25:53,  2.68it/s]
loss 127.27631378173828:  87% 150569/174001 [15:39:39<2:26:06,  2.67it/s]
loss 97.97637939453125:  87% 150569/174001 [15:39:40<2:26:06,  2.67it/s] 
loss 97.97637939453125:  87% 150570/174001 [15:39:40<2:25:46,  2.68it/s]
loss 55.878883361816406:  87% 150570/174001 [15:39:40<2:25:46,  2.68it/s]
loss 55.878883361816406:  87% 150571/174001 [15:39:40<2:26:02,  2.67it/s]
loss 62.379634857177734:  87% 150571/174001 [15:39:40<2:26:02,  2.67it/s]
loss 62.379634857177734:  87% 150572/174001 [15:39:40<2:26:02,  2.67it/s]
loss 191.50747680664062:  87% 150572/174001 [15:39:41<2:26:02,  2.67it/s]
loss 191.50747680664062:  87% 150573/174001 [15:39:41<2:25:35,  2.68it/s]
loss 110.28661346435547:  87% 150573/174001 [15:39:41<2:25:35,  2.68it/s]
loss 110.28661346435547:  87% 150574/174001 [15:39:41<2:25:25,  2.68it/s]
loss 105.02147674560547:  87% 150574/174001 [15:39:42<2:25:25,  2.68it/s]
loss 105.02147674560547:  87% 150575/174001 [15:39:42<2:25:41,  2.68it/s]
loss 71.58892059326172:  87% 150575/174001 [15:39:42<2:25:41,  2.68it/s] 
loss 71.58892059326172:  87% 150576/174001 [15:39:42<2:25:43,  2.68it/s]
loss 115.79241943359375:  87% 150576/174001 [15:39:42<2:25:43,  2.68it/s]
loss 115.79241943359375:  87% 150577/174001 [15:39:42<2:25:59,  2.67it/s]
loss 86.24838256835938:  87% 150577/174001 [15:39:43<2:25:59,  2.67it/s] 
loss 86.24838256835938:  87% 150578/174001 [15:39:43<2:25:39,  2.68it/s]
loss 76.36676788330078:  87% 150578/174001 [15:39:43<2:25:39,  2.68it/s]
loss 76.36676788330078:  87% 150579/174001 [15:39:43<2:25:41,  2.68it/s]
loss 123.65897369384766:  87% 150579/174001 [15:39:43<2:25:41,  2.68it/s]
loss 123.65897369384766:  87% 150580/174001 [15:39:43<2:25:48,  2.68it/s]
loss 102.54552459716797:  87% 150580/174001 [15:39:44<2:25:48,  2.68it/s]
loss 102.54552459716797:  87% 150581/174001 [15:39:44<2:25:25,  2.68it/s]
loss 111.7399673461914:  87% 150581/174001 [15:39:44<2:25:25,  2.68it/s] 
loss 111.7399673461914:  87% 150582/174001 [15:39:44<2:25:50,  2.68it/s]
loss 90.99855041503906:  87% 150582/174001 [15:39:45<2:25:50,  2.68it/s]
loss 90.99855041503906:  87% 150583/174001 [15:39:45<2:25:49,  2.68it/s]
loss 123.67520904541016:  87% 150583/174001 [15:39:45<2:25:49,  2.68it/s]
loss 123.67520904541016:  87% 150584/174001 [15:39:45<2:25:41,  2.68it/s]
loss 137.885986328125:  87% 150584/174001 [15:39:45<2:25:41,  2.68it/s]  
loss 137.885986328125:  87% 150585/174001 [15:39:45<2:25:25,  2.68it/s]
loss 76.16588592529297:  87% 150585/174001 [15:39:46<2:25:25,  2.68it/s]
loss 76.16588592529297:  87% 150586/174001 [15:39:46<2:25:20,  2.68it/s]
loss 49.61383056640625:  87% 150586/174001 [15:39:46<2:25:20,  2.68it/s]
loss 49.61383056640625:  87% 150587/174001 [15:39:46<2:25:30,  2.68it/s]
loss 75.01527404785156:  87% 150587/174001 [15:39:46<2:25:30,  2.68it/s]
loss 75.01527404785156:  87% 150588/174001 [15:39:46<2:26:00,  2.67it/s]
loss 100.94400024414062:  87% 150588/174001 [15:39:47<2:26:00,  2.67it/s]
loss 100.94400024414062:  87% 150589/174001 [15:39:47<2:25:35,  2.68it/s]
loss 111.627685546875:  87% 150589/174001 [15:39:47<2:25:35,  2.68it/s]  
loss 111.627685546875:  87% 150590/174001 [15:39:47<2:25:35,  2.68it/s]
loss 105.28483581542969:  87% 150590/174001 [15:39:48<2:25:35,  2.68it/s]
loss 105.28483581542969:  87% 150591/174001 [15:39:48<2:25:32,  2.68it/s]
loss 82.62328338623047:  87% 150591/174001 [15:39:48<2:25:32,  2.68it/s] 
loss 82.62328338623047:  87% 150592/174001 [15:39:48<2:25:52,  2.67it/s]
loss 105.86978149414062:  87% 150592/174001 [15:39:48<2:25:52,  2.67it/s]
loss 105.86978149414062:  87% 150593/174001 [15:39:48<2:26:08,  2.67it/s]
loss 112.40270233154297:  87% 150593/174001 [15:39:49<2:26:08,  2.67it/s]
loss 112.40270233154297:  87% 150594/174001 [15:39:49<2:26:09,  2.67it/s]
loss 199.20953369140625:  87% 150594/174001 [15:39:49<2:26:09,  2.67it/s]
loss 199.20953369140625:  87% 150595/174001 [15:39:49<2:25:48,  2.68it/s]
loss 58.27783966064453:  87% 150595/174001 [15:39:49<2:25:48,  2.68it/s] 
loss 58.27783966064453:  87% 150596/174001 [15:39:49<2:26:00,  2.67it/s]
loss 59.50398254394531:  87% 150596/174001 [15:39:50<2:26:00,  2.67it/s]
loss 59.50398254394531:  87% 150597/174001 [15:39:50<2:25:35,  2.68it/s]
loss 214.11468505859375:  87% 150597/174001 [15:39:50<2:25:35,  2.68it/s]
loss 214.11468505859375:  87% 150598/174001 [15:39:50<2:26:06,  2.67it/s]
loss 46.079307556152344:  87% 150598/174001 [15:39:51<2:26:06,  2.67it/s]
loss 46.079307556152344:  87% 150599/174001 [15:39:51<2:25:51,  2.67it/s]
loss 45.01510238647461:  87% 150599/174001 [15:39:51<2:25:51,  2.67it/s] 
loss 45.01510238647461:  87% 150600/174001 [15:39:51<2:26:01,  2.67it/s]
loss 54.325706481933594:  87% 150600/174001 [15:39:51<2:26:01,  2.67it/s]
loss 54.325706481933594:  87% 150601/174001 [15:39:51<2:25:50,  2.67it/s]
loss 59.57167434692383:  87% 150601/174001 [15:39:52<2:25:50,  2.67it/s] 
loss 59.57167434692383:  87% 150602/174001 [15:39:52<2:25:54,  2.67it/s]
loss 87.40398406982422:  87% 150602/174001 [15:39:52<2:25:54,  2.67it/s]
loss 87.40398406982422:  87% 150603/174001 [15:39:52<2:25:50,  2.67it/s]
loss 79.33759307861328:  87% 150603/174001 [15:39:52<2:25:50,  2.67it/s]
loss 79.33759307861328:  87% 150604/174001 [15:39:52<2:26:23,  2.66it/s]
loss 71.863525390625:  87% 150604/174001 [15:39:53<2:26:23,  2.66it/s]  
loss 71.863525390625:  87% 150605/174001 [15:39:53<2:25:55,  2.67it/s]
loss 64.84842681884766:  87% 150605/174001 [15:39:53<2:25:55,  2.67it/s]
loss 64.84842681884766:  87% 150606/174001 [15:39:53<2:25:55,  2.67it/s]
loss 66.22027587890625:  87% 150606/174001 [15:39:54<2:25:55,  2.67it/s]
loss 66.22027587890625:  87% 150607/174001 [15:39:54<2:25:43,  2.68it/s]
loss 42.86817932128906:  87% 150607/174001 [15:39:54<2:25:43,  2.68it/s]
loss 42.86817932128906:  87% 150608/174001 [15:39:54<2:25:29,  2.68it/s]
loss 93.36175537109375:  87% 150608/174001 [15:39:54<2:25:29,  2.68it/s]
loss 93.36175537109375:  87% 150609/174001 [15:39:54<2:25:46,  2.67it/s]
loss 95.84642028808594:  87% 150609/174001 [15:39:55<2:25:46,  2.67it/s]
loss 95.84642028808594:  87% 150610/174001 [15:39:55<2:25:47,  2.67it/s]
loss 47.03084182739258:  87% 150610/174001 [15:39:55<2:25:47,  2.67it/s]
loss 47.03084182739258:  87% 150611/174001 [15:39:55<2:25:32,  2.68it/s]
loss 52.39763641357422:  87% 150611/174001 [15:39:55<2:25:32,  2.68it/s]
loss 52.39763641357422:  87% 150612/174001 [15:39:55<2:25:12,  2.68it/s]
loss 63.0592041015625:  87% 150612/174001 [15:39:56<2:25:12,  2.68it/s] 
loss 63.0592041015625:  87% 150613/174001 [15:39:56<2:25:08,  2.69it/s]
loss 508.3191833496094:  87% 150613/174001 [15:39:56<2:25:08,  2.69it/s]
loss 508.3191833496094:  87% 150614/174001 [15:39:56<2:25:36,  2.68it/s]
loss 31.512496948242188:  87% 150614/174001 [15:39:57<2:25:36,  2.68it/s]
loss 31.512496948242188:  87% 150615/174001 [15:39:57<2:25:24,  2.68it/s]
loss 177.55990600585938:  87% 150615/174001 [15:39:57<2:25:24,  2.68it/s]
loss 177.55990600585938:  87% 150616/174001 [15:39:57<2:25:09,  2.69it/s]
loss 69.71979522705078:  87% 150616/174001 [15:39:57<2:25:09,  2.69it/s] 
loss 69.71979522705078:  87% 150617/174001 [15:39:57<2:24:55,  2.69it/s]
loss 57.2824592590332:  87% 150617/174001 [15:39:58<2:24:55,  2.69it/s] 
loss 57.2824592590332:  87% 150618/174001 [15:39:58<2:25:10,  2.68it/s]
loss 52.7088508605957:  87% 150618/174001 [15:39:58<2:25:10,  2.68it/s]
loss 52.7088508605957:  87% 150619/174001 [15:39:58<2:25:03,  2.69it/s]
loss 55.45580291748047:  87% 150619/174001 [15:39:58<2:25:03,  2.69it/s]
loss 55.45580291748047:  87% 150620/174001 [15:39:58<2:25:26,  2.68it/s]
loss 83.84506225585938:  87% 150620/174001 [15:39:59<2:25:26,  2.68it/s]
loss 83.84506225585938:  87% 150621/174001 [15:39:59<2:25:06,  2.69it/s]
loss 114.90766906738281:  87% 150621/174001 [15:39:59<2:25:06,  2.69it/s]
loss 114.90766906738281:  87% 150622/174001 [15:39:59<2:25:47,  2.67it/s]
loss 62.0517692565918:  87% 150622/174001 [15:40:00<2:25:47,  2.67it/s]  
loss 62.0517692565918:  87% 150623/174001 [15:40:00<2:25:53,  2.67it/s]
loss 86.16558074951172:  87% 150623/174001 [15:40:00<2:25:53,  2.67it/s]
loss 86.16558074951172:  87% 150624/174001 [15:40:00<2:25:33,  2.68it/s]
loss 66.44499969482422:  87% 150624/174001 [15:40:00<2:25:33,  2.68it/s]
loss 66.44499969482422:  87% 150625/174001 [15:40:00<2:26:16,  2.66it/s]
loss 49.10520553588867:  87% 150625/174001 [15:40:01<2:26:16,  2.66it/s]
loss 49.10520553588867:  87% 150626/174001 [15:40:01<2:25:53,  2.67it/s]
loss 48.759193420410156:  87% 150626/174001 [15:40:01<2:25:53,  2.67it/s]
loss 48.759193420410156:  87% 150627/174001 [15:40:01<2:25:37,  2.68it/s]
loss 52.23542404174805:  87% 150627/174001 [15:40:01<2:25:37,  2.68it/s] 
loss 52.23542404174805:  87% 150628/174001 [15:40:01<2:25:09,  2.68it/s]
loss 51.40589904785156:  87% 150628/174001 [15:40:02<2:25:09,  2.68it/s]
loss 51.40589904785156:  87% 150629/174001 [15:40:02<2:25:21,  2.68it/s]
loss 94.48685455322266:  87% 150629/174001 [15:40:02<2:25:21,  2.68it/s]
loss 94.48685455322266:  87% 150630/174001 [15:40:02<2:25:12,  2.68it/s]
loss 76.06321716308594:  87% 150630/174001 [15:40:03<2:25:12,  2.68it/s]
loss 76.06321716308594:  87% 150631/174001 [15:40:03<2:25:42,  2.67it/s]
loss 39.13465118408203:  87% 150631/174001 [15:40:03<2:25:42,  2.67it/s]
loss 39.13465118408203:  87% 150632/174001 [15:40:03<2:25:16,  2.68it/s]
loss 72.75190734863281:  87% 150632/174001 [15:40:03<2:25:16,  2.68it/s]
loss 72.75190734863281:  87% 150633/174001 [15:40:03<2:25:16,  2.68it/s]
loss 50.812564849853516:  87% 150633/174001 [15:40:04<2:25:16,  2.68it/s]
loss 50.812564849853516:  87% 150634/174001 [15:40:04<2:25:14,  2.68it/s]
loss 65.11918640136719:  87% 150634/174001 [15:40:04<2:25:14,  2.68it/s] 
loss 65.11918640136719:  87% 150635/174001 [15:40:04<2:25:31,  2.68it/s]
loss 56.7596435546875:  87% 150635/174001 [15:40:04<2:25:31,  2.68it/s] 
loss 56.7596435546875:  87% 150636/174001 [15:40:04<2:25:44,  2.67it/s]
loss 86.26773834228516:  87% 150636/174001 [15:40:05<2:25:44,  2.67it/s]
loss 86.26773834228516:  87% 150637/174001 [15:40:05<2:25:59,  2.67it/s]
loss 49.20416259765625:  87% 150637/174001 [15:40:05<2:25:59,  2.67it/s]
loss 49.20416259765625:  87% 150638/174001 [15:40:05<2:25:42,  2.67it/s]
loss 76.46918487548828:  87% 150638/174001 [15:40:06<2:25:42,  2.67it/s]
loss 76.46918487548828:  87% 150639/174001 [15:40:06<2:25:30,  2.68it/s]
loss 43.4171257019043:  87% 150639/174001 [15:40:06<2:25:30,  2.68it/s] 
